param	estimate	std_err	z	pvalue	feature
ptidV030	-0.36327046050353073	0.08974319165989757	-4.047888801194274	5.1681687737160375e-5	14425
(Intercept)	-28.426205351734456	2896.6030501475484	-0.009813635095870823	0.9921699777534114	14678
TimepointPre	-0.3762778370816264	0.060371340066930367	-6.232722955370345	4.5839644516192745e-10	14678
ptidV002	0.968747392253448	4149.121723430228	2.334825191516796e-4	0.9998137079044441	14678
ptidV005	19.529102387456813	2896.603074869419	0.006742070584985898	0.9946206467259737	14678
ptidV008	24.274020104093225	2896.60305027795	0.00838016797012071	0.9933136716201679	14678
ptidV012	20.711097857160798	2896.603053276034	0.007150133268601204	0.9942950676675542	14678
ptidV019	19.25904250226041	2896.6030716575883	0.006648837284854281	0.9946950344692879	14678
ptidV021	21.529982282951128	2896.60305133222	0.007432838363216165	0.9940695076341672	14678
ptidV023	-0.23128157445837064	4152.543395689145	-5.569636543677535e-5	0.9999555607299482	14678
ptidV029	20.960916479486404	2896.6030531104893	0.007236378646006647	0.9942262555927953	14678
ptidV030	20.98815784873132	2896.603052237974	0.0072457832399629085	0.9942187520091983	14678
(Intercept)	-29.370028527742278	4724.767599534051	-0.006216184798303878	0.9950402340640372	16429
TimepointPre	-0.4847113161600653	0.05531904408765133	-8.762105783897045	1.916363101495001e-18	16429
ptidV002	0.9674525598231728	6789.750692766351	1.4248719925075823e-4	0.9998863116639904	16429
ptidV005	19.709746782466713	4724.767634847887	0.004171580129591127	0.9966715702740505	16429
ptidV008	22.047922956488144	4724.767602444694	0.004666456598855801	0.9962767198390325	16429
ptidV012	24.8146037689247	4724.767599591002	0.005252026315764773	0.9958095085546624	16429
ptidV019	22.067873982429703	4724.767601621191	0.004670679246712079	0.9962733506902187	16429
ptidV021	22.44262435698866	4724.76760031896	0.004749995397757469	0.9962100662599523	16429
ptidV023	-0.23381440046722465	6816.95340178157	-3.42989583009499e-5	0.9999726333907254	16429
ptidV029	20.20533099341943	4724.767610087896	0.004276470857588601	0.9965878803282661	16429
ptidV030	22.019877687568215	4724.767600764234	0.004660520801913408	0.9962814558682688	16429
(Intercept)	-5.445483814681566	0.05811371995406655	-93.70392772972907	0	17354
TimepointPre	-1.2113394294257567	0.11435194577389139	-10.59308104665699	3.208539057468028e-26	17354
ptidV002	-1.7889990993873834	0.23600009949881942	-7.580501462442531	3.442218855875786e-14	17354
ptidV005	-3.4228641300949847	0.5054318391748882	-6.7721577170183265	1.2687571374455225e-11	17354
ptidV008	-5.271617561113416	1.0014907203517582	-5.2637707509280185	1.4113041375863557e-7	17354
ptidV012	-21.90765722220384	1688.8518474059922	-0.012971923650883357	0.989650192657593	17354
ptidV019	-1.5159751604235663	0.14016356797169896	-10.815757492201278	2.8988786558713337e-27	17354
ptidV021	-2.8088108246100743	0.19057961491323022	-14.738254277032249	3.661270806358587e-49	17354
ptidV023	-21.828408155509706	1787.4969492515397	-0.012211717712105575	0.9902567011405079	17354
ptidV029	-3.101801907893554	0.26393616141683474	-11.752091457429641	6.889232463922921e-32	17354
ptidV030	-2.2457849098928935	0.15292641155881623	-14.685395982296713	7.996570386028374e-49	17354
(Intercept)	-5.487570373094517	0.05764541503751203	-95.19526174845909	0	17359
TimepointPre	-0.8647474251920736	0.09011664613859743	-9.595867825153091	8.321384053649992e-22	17359
ptidV002	-3.405037275684744	0.5029383373404894	-6.7702877726331145	1.2852649072038974e-11	17359
ptidV005	-2.2854236757941435	0.266944175662538	-8.561429258090653	1.1147681152684792e-17	17359
ptidV008	-1.905457575076502	0.1903412210642101	-10.010745777624864	1.3671798488011162e-23	17359
ptidV012	-3.079431867422146	0.22996550863213516	-13.390842329960734	6.840057559162892e-41	17359
ptidV019	-1.572207843923027	0.14189366830739672	-11.080183229296848	1.565518555570907e-28	17359
ptidV021	-1.5606294542120962	0.11106007359283748	-14.052119755778234	7.476225608156626e-45	17359
ptidV023	-4.841198748409736	0.5800776665743244	-8.345776828471367	7.074729400634402e-17	17359
ptidV029	-1.9037465660274684	0.14878822466158592	-12.795008276746895	1.7483384415463969e-37	17359
ptidV030	-2.2452393081997473	0.14999782208684695	-14.968479388319254	1.1798822395829476e-50	17359
(Intercept)	-5.5828864494183	0.06099159695038374	-91.53533812141272	0	17362
TimepointPre	-0.9254706097085547	0.10130462825163658	-9.135521502627928	6.509228306606885e-20	17362
ptidV002	-1.7860092662781115	0.24262305275729987	-7.361251315490982	1.8219418146115542e-13	17362
ptidV005	-4.163593680151587	0.7108787088958479	-5.856967761235345	4.713945890344826e-9	17362
ptidV008	-21.111746424642778	1732.8288117471027	-0.012183399930520042	0.9902792937804964	17362
ptidV012	-21.88300881477477	1734.828760272304	-0.012613930156046033	0.9899358067658537	17362
ptidV019	-2.059319442781702	0.18566912078616737	-11.091340520502557	1.3820105216540104e-28	17362
ptidV021	-2.5071882790412947	0.1739549854830141	-14.412856705886766	4.295684199491557e-47	17362
ptidV023	-21.649420377213556	1660.5809854399488	-0.013037256578894181	0.9895980689307826	17362
ptidV029	-0.8743357242069731	0.10456474168180288	-8.361668667127129	6.183730901375558e-17	17362
ptidV030	-3.501200829217771	0.2831007194896139	-12.367332854292584	3.9264390227689347e-35	17362
(Intercept)	-6.598046968208046	0.08875600449124166	-74.33916168296122	0	17915
TimepointPre	-0.3809482371053215	0.051621925346714725	-7.379582116449778	1.5878712169338052e-13	17915
ptidV002	-3.8642560216415043	1.0035391104889768	-3.850628222908658	1.1781522846070993e-4	17915
ptidV005	0.9430076857284913	0.1173311427857467	8.037147370587505	9.195405247213365e-16	17915
ptidV008	-1.1247081427423784	0.2181797924272937	-5.154960183203843	2.5368482746573103e-7	17915
ptidV012	-1.4410001565871653	0.18230094037001143	-7.904513019309747	2.6898306625403542e-15	17915
ptidV019	-1.2795879849163128	0.20513764435464799	-6.23770439083391	4.4403873676917167e-10	17915
ptidV021	0.19253290365031955	0.10975016014340232	1.75428357825402	0.07938192820810233	17915
ptidV023	-1.1090049277701903	0.16412191621542463	-6.7572019224691635	1.4068206869239785e-11	17915
ptidV029	0.19236005582719537	0.1170552879577196	1.643326492833676	0.10031539975022384	17915
ptidV030	1.5346864249348837	0.09363248383159066	16.39053416221664	2.2347221025304624e-60	17915
(Intercept)	-31.394615727677305	200659.6045486572	-1.5645707963141402e-4	0.9998751653122431	18030
TimepointPre	-0.43742275576317585	0.06276519291724082	-6.969193201396521	3.1876369912691674e-12	18030
ptidV002	27.912834535780156	200659.60454865795	1.391053999062954e-4	0.9998890099494484	18030
ptidV005	21.292394737138398	200659.6045499028	1.0611201385001788e-4	0.9999153348625922	18030
ptidV008	0.5223941455197135	201302.5378793887	2.5950698437428957e-6	0.9999979294338375	18030
ptidV012	22.929660304404436	200659.60454875528	1.142714317411759e-4	0.9999088245890713	18030
ptidV019	0.2588938250979278	303042.5224240127	8.543151734187564e-7	0.999999318355113	18030
ptidV021	22.294761228038567	200659.60454882187	1.1110737150194122e-4	0.9999113491438696	18030
ptidV023	21.152273491349632	200659.60454927848	1.0541371064127162e-4	0.9999158920279382	18030
ptidV029	-0.06205111295718129	280298.693608563	-2.213749631093024e-7	0.9999998233683348	18030
ptidV030	-0.3629498611584823	261828.05440958642	-1.3862145596923225e-6	0.9999988939608049	18030
(Intercept)	-7.70694741175451	0.1530531134769116	-50.35472481856515	0	18054
TimepointPre	-0.35261315324260495	0.07775002138797793	-4.535216157472693	5.754451986191805e-6	18054
ptidV002	-0.46502224293451405	0.3504698304586564	-1.3268538473795135	0.18455703393784	18054
ptidV005	-2.461630686747311	0.7238690134052018	-3.4006576344073434	6.722396425826633e-4	18054
ptidV008	0.6873380783721201	0.20582535203182395	3.3394237958881106	8.395238081669809e-4	18054
ptidV012	0.02007271501347848	0.20149814920456463	0.09961736667417372	0.9206481057971894	18054
ptidV019	1.8537188416215946	0.16515859735652885	11.223871304864382	3.113363205331795e-29	18054
ptidV021	1.4384206831267343	0.16312555294229614	8.817874681078075	1.1665270629166467e-18	18054
ptidV023	-19.9567320031566	1798.7177688935358	-0.011094976848665254	0.9911476708884466	18054
ptidV029	-0.34529950566745315	0.23242111578359761	-1.485663230310598	0.13736822107037425	18054
ptidV030	0.37785632460624446	0.18402225014956505	2.0533186845565674	0.040041679898831284	18054
(Intercept)	-7.248207717383638	0.12276499063878653	-59.04132505259712	0	18173
TimepointPre	-0.4229638698581308	0.05859114105440519	-7.218904807902357	5.240792345003115e-13	18173
ptidV002	3.7642174195577196	0.1255204783326151	29.988870896292863	1.3707361693955615e-197	18173
ptidV005	-0.26217873881484377	0.2290847738867563	-1.144461652193641	0.2524322326239877	18173
ptidV008	-19.628191939953943	1762.6745483621114	-0.011135460007743679	0.9911153719961422	18173
ptidV012	-0.9139626210653934	0.21008253086451473	-4.350493195718501	1.3583167043315952e-5	18173
ptidV019	-0.48754814467527824	0.21220847709592755	-2.297496081906686	0.0215904863229449	18173
ptidV021	-0.925766858220391	0.20260524461647808	-4.56931339547909	4.8932461943509e-6	18173
ptidV023	-3.2894297440457674	0.590085688894087	-5.574495036832149	2.482488828959189e-8	18173
ptidV029	-2.2964665348267452	0.39698168231708425	-5.784817378532017	7.259114757062145e-9	18173
ptidV030	-2.357948639320363	0.3547369782431911	-6.647033672660602	2.990586333829895e-11	18173
(Intercept)	-11.495175212265641	1.00038904543285	-11.490704806040625	1.4690841458843237e-30	18366
TimepointPre	-0.3418577195160983	0.08158786199097225	-4.190056108516792	2.7888548471268397e-5	18366
ptidV002	-15.978088740244237	2971.5501916444628	-0.005377021322127467	0.9957097783773807	18366
ptidV005	-16.17077688008318	2691.48364469027	-0.006008127492056181	0.9952062366753257	18366
ptidV008	3.31185775708958	1.0307906407965253	3.2129295959947797	0.0013138849250685296	18366
ptidV012	1.165115968915936	1.1180416430715776	1.0421042687775313	0.29736333967674156	18366
ptidV019	2.635851527635223	1.0444782406115374	2.52360597391856	0.01161580438148399	18366
ptidV021	6.205426624379361	1.0007414981919123	6.200828721094312	5.616661395380779e-10	18366
ptidV023	2.012563573481369	1.0542370088113728	1.9090238311311862	0.05625901748649809	18366
ptidV029	0.6657501902388457	1.2247631987124412	0.5435746199254925	0.5867342288147794	18366
ptidV030	1.0479287983909689	1.118045996381696	0.9372859451063322	0.3486114906595965	18366
(Intercept)	-7.5412187896788145	0.14386281141847634	-52.41951492065929	0	18953
TimepointPre	-0.5354199098906465	0.056037137282672504	-9.554733447388399	1.2390245929741172e-21	18953
ptidV002	0.3220972157789643	0.2492829408233285	1.2920948971283222	0.19632428286023293	18953
ptidV005	0.2871518016891636	0.22879345494104844	1.2550700008579876	0.20945334953582934	18953
ptidV008	0.019413867633906057	0.23434687728888817	0.08284244218869559	0.9339768211055557	18953
ptidV012	1.7991798308444291	0.15212799749233216	11.826750239942616	2.8392251210510337e-32	18953
ptidV019	2.084110683077602	0.15377609569611705	13.552891128124974	7.6169928520097e-42	18953
ptidV021	1.9959048965877688	0.14964756248161298	13.33736990759875	1.4032342926905894e-40	18953
ptidV023	0.40600966025825297	0.17977155498775252	2.2584755429517958	0.023916027668261196	18953
ptidV029	0.3124198998040172	0.1874672213276736	1.666530807846877	0.09560773729930731	18953
ptidV030	0.2662771837453328	0.17794657080328355	1.4963883964906357	0.13455247156304334	18953
(Intercept)	-9.805779739039084	0.4475833929201386	-21.908274288426757	2.1663641570306214e-106	18957
TimepointPre	-0.59800552043214406	0.06289448278696447	-9.508075969997275	1.9422141147193694e-21	18957
ptidV002	0.12570376638717712	0.8367044626999779	0.15023675860594934	0.880577825825157	18957
ptidV005	1.4352824173269478	0.5485121380213624	2.6166830555553706	0.008878874172093784	18957
ptidV008	2.7433630267495133	0.4714345199215792	5.819181478704313	5.913650021818983e-9	18957
ptidV012	-1.1351871313782618	0.8366705350007603	-1.3567910950482203	0.17484759778179057	18957
ptidV019	4.415783649043364	0.45064641217227325	9.798776889752085	1.139571277721562e-22	18957
ptidV021	4.8823382989624395	0.448440516326253	10.887371058618625	1.3240735096350591e-27	18957
ptidV023	1.2539589584512092	0.5001740292222274	2.507045318608646	0.012174510139787237	18957
ptidV029	1.3747276265750348	0.5000324733643966	2.7492766966220765	0.005972694369600515	18957
ptidV030	-0.3282985901929189	0.6324729246056375	-0.5190713743163332	0.6037109694927818	18957
(Intercept)	-10.76634953254565	0.7075104364838579	-15.217230697050343	2.717948195000582e-52	19756
TimepointPre	-0.45065686422598866	0.07501444707298423	-6.007600959686187	1.8828856017851692e-9	19756
ptidV002	3.7018864982023545	0.7311482418068608	5.063113451595005	4.1246422398272847e-7	19756
ptidV005	-16.835505588160363	2719.8993755738156	-0.006189753098718435	0.9950613231033281	19756
ptidV008	-17.10190949143328	2908.1858976286944	-0.0058806108321266546	0.9953079784518943	19756
ptidV012	3.722152195255752	0.7139510050051795	5.213456062336867	1.853544479715873e-7	19756
ptidV019	-0.45817929442672367	1.2247550831433274	-0.3740987081685009	0.7083308797692243	19756
ptidV021	4.504786594961037	0.7098981412457264	6.3456802225965205	2.214447874587787e-10	19756
ptidV023	0.2432338925924818	0.9130095401633463	0.2664089277193805	0.789924290279325	19756
ptidV029	5.320653367205566	0.7088329046987938	7.5062166724137684	6.08606530938725e-14	19756
ptidV030	-1.0271467969335917	1.2247549924437242	-0.8386549173268936	0.40166298371624787	19756
(Intercept)	-26.245779009481264	1058.4032173003368	-0.024797523836356267	0.9802164661447756	20108
TimepointPre	-0.9973212934241998	0.10235171336591274	-9.744060559677433	1.9557941973700824e-22	20108
ptidV002	19.815713652741422	1058.4032276272148	0.018722272509660947	0.9850626604745537	20108
ptidV005	18.339462993520446	1058.4032574687722	0.017327481623006576	0.9861753617274995	20108
ptidV008	18.25608142975173	1058.4032466161975	0.017248701275357884	0.986238209957885	20108
ptidV012	19.627131114505783	1058.4032205579758	0.01854409617551865	0.9852047999432403	20108
ptidV019	20.885793700615903	1058.4032186219658	0.019733305164934278	0.984256122268328	20108
ptidV021	18.24618334868322	1058.4032289026884	0.01723934966411635	0.9862456703548323	20108
ptidV023	-0.07593951699099771	1503.815112079656	-5.049790787511068e-5	0.9999597084989708	20108
ptidV029	17.503977674207583	1058.4032534360763	0.016538098893197288	0.9868051077171675	20108
ptidV030	16.811816096821865	1058.403269578451	0.015884130916864803	0.9873268301005571	20108
(Intercept)	-28.375864681057294	2870.040926880093	-0.009886919874659615	0.9921115077965664	20890
TimepointPre	-0.4756018333425241	0.06743058481300622	-7.053206414588125	1.7484118424141381e-12	20890
ptidV002	20.1512234183736	2870.0409461735367	0.007021232029891451	0.9943979133939029	20890
ptidV005	19.807292447378384	2870.0409463294336	0.006901397163936083	0.9944935254665336	20890
ptidV008	24.261830785853277	2870.0409270048654	0.008453479027970721	0.9932551799308841	20890
ptidV012	19.882444987285783	2870.040934063962	0.006927582373932329	0.9944726331911944	20890
ptidV019	19.991915465481544	2870.0409370541483	0.006965724846420321	0.9944422006355726	20890
ptidV021	19.97912884541683	2870.0409326144504	0.0069612696524216245	0.9944457552798956	20890
ptidV023	-0.2324108766360923	4137.42603125646	-5.617281732176693e-5	0.9999551805763457	20890
ptidV029	18.696928123748815	2870.0409558438164	0.006514516138063877	0.9948022049171658	20890
ptidV030	19.849430594306405	2870.0409335065947	0.006916079266526181	0.994481811123127	20890
(Intercept)	-8.395249055474373	0.21528632043134133	-38.99573850606903	0	20936
TimepointPre	-0.3676432758889361	0.08899471056772623	-4.131068841548221	3.6108041954165294e-5	20936
ptidV002	1.2599824811462887	0.28511658328765865	4.419183432326251	9.907453044893903e-6	20936
ptidV005	0.9469817918668025	0.2836138071144589	3.3389833925984647	8.408559116805373e-4	20936
ptidV008	-1.165187927918549	0.5435850868248112	-2.1435244567223943	0.032071009424674356	20936
ptidV012	2.682214493327562	0.2190249183170196	12.24616136801973	1.7613749937497311e-34	20936
ptidV019	-0.36904937269972565	0.35890734096354465	-1.0282580782799067	0.3038284451638102	20936
ptidV021	-0.17325616358911777	0.28975657804170074	-0.5979369467987828	0.5498820060026222	20936
ptidV023	-19.26892213860833	1806.523174735946	-0.010666302214154993	0.991489683512563	20936
ptidV029	0.6900431072236921	0.2602430765584583	2.6515330065608413	0.008012728091151874	20936
ptidV030	-19.378884501746352	1763.676533820198	-0.010987777027214207	0.9912331987572663	20936
(Intercept)	-27.274584049187645	1702.9197247300438	-0.016016365101127337	0.9872213359068647	20981
TimepointPre	-0.6732792909217922	0.050259121134283144	-13.396161248480919	6.367229108999127e-41	20981
ptidV002	20.714914729367866	1702.9197313637787	0.012164351817556533	0.990294490849573	20981
ptidV005	17.350131640864618	1702.9198716452809	0.010188460378997009	0.9918709254048819	20981
ptidV008	18.624793941288413	1702.9197573050199	0.010936976837219475	0.9912737290091361	20981
ptidV012	20.73212552375527	1702.9197265249975	0.012174458490807163	0.9902864274881168	20981
ptidV019	18.50773278342704	1702.9197513722013	0.01086823543417923	0.9913285734536098	20981
ptidV021	20.242521701185748	1702.9197273015316	0.011886950028620731	0.9905158094496794	20981
ptidV023	-0.2348687743811382	2482.0824886251567	-9.462569252129638e-5	0.9999244996209946	20981
ptidV029	18.437924699276795	1702.9197472668334	0.010827242287177333	0.9913612793283361	20981
ptidV030	22.911476690769025	1702.919724868631	0.013454231785668284	0.989265400038085	20981
(Intercept)	-5.090651408027801	0.0497478520173785	-102.32906952946382	0	20998
TimepointPre	-0.6919109073045338	0.09284684761810448	-7.4521744685450795	9.181419458146876e-14	20998
ptidV002	-4.554379082672966	0.7084929900537533	-6.428262730344623	1.290705195507345e-10	20998
ptidV005	-5.513370845309442	1.0018485393974046	-5.503197967055623	3.729632179770712e-8	20998
ptidV008	-24.64995517420154	7703.5227125919055	-0.003199828973556422	0.9974469102215979	20998
ptidV012	-4.9073275448604665	0.44929564255743304	-10.922268279584232	9.021419471376106e-28	20998
ptidV019	-24.91239549706351	7490.2861142528445	-0.00332596046627099	0.9973462723867175	20998
ptidV021	-3.0187898349287634	0.16794021187622077	-17.975384222771748	3.0375212217987873e-72	20998
ptidV023	-4.110029246184212	0.31966880917166124	-12.85714817418154	7.841672582915769e-38	20998
ptidV029	-25.23516782929587	9503.553618147122	-0.0026553401857079112	0.9978813475518548	20998
ptidV030	-25.53560152411019	9278.171250925056	-0.002752223561465761	0.9978040460847236	20998
(Intercept)	-10.660359236823128	0.707246474074651	-15.073046848018516	2.4361417013767524e-51	21916
TimepointPre	-0.8338404918972476	0.05717509252738527	-14.583981503796629	3.55183187034349e-48	21916
ptidV002	3.01069168371104	0.7559717771447645	3.9825450826777473	6.81811861669809e-5	21916
ptidV005	1.2562307570523967	0.9132631791401424	1.3755407923433045	0.16896384813752888	21916
ptidV008	-17.01801785049009	2801.2676941189384	-0.006075113023370884	0.9951527909295277	21916
ptidV012	-17.768247630320996	2776.8661237570045	-0.006398669161004121	0.9948946355049015	21916
ptidV019	-17.282171640749162	2717.4550004993016	-0.006359690091491399	0.9949257356698578	21916
ptidV021	3.6062661778064102	0.7137635430370602	5.0524662025490485	4.3614155035742995e-7	21916
ptidV023	4.73939958133806	0.7100342778825119	6.674888422953405	2.4742033318280793e-11	21916
ptidV029	-17.60197273336089	2850.2321010482783	-0.006175627846899595	0.995072593208266	21916
ptidV030	6.028697980061118	0.7077453543125201	8.518173864831923	1.6208874533482216e-17	21916
(Intercept)	-5.481820250754749	0.058936476104295664	-93.0123518252765	0	22238
TimepointPre	-1.2816740179614663	0.11368956915452656	-11.273453030852973	1.774705946283049e-29	22238
ptidV002	-0.8722933764643132	0.15946099224156252	-5.470261812637557	4.4937125665499543e-8	22238
ptidV005	-2.938429331338203	0.4149359422968052	-7.081645699509766	1.4245248624114423e-12	22238
ptidV008	-2.513634506167386	0.2641905960107194	-9.514473808391712	1.8263482305238743e-21	22238
ptidV012	-2.0434374037570473	0.14949076088884947	-13.669322382246751	1.5483025277590125e-42	22238
ptidV019	-4.1775187465754104	0.5031156060689496	-8.303297882600171	1.0126056862095423e-16	22238
ptidV021	-2.1033952535861755	0.14273436528798253	-14.736431898109055	3.761394887427254e-49	22238
ptidV023	-21.70118021480364	1727.9676234470862	-0.012558788671926857	0.989979799819937	22238
ptidV029	-2.202821373604569	0.1780771050484474	-12.370042589165367	3.796200674647899e-35	22238
ptidV030	-22.010311109650612	1739.474010564846	-0.012653429126258331	0.9899042936623571	22238
(Intercept)	-9.861080854289913	0.5002028370822391	-19.71416418149711	1.6298661748630027e-86	24035
TimepointPre	-1.3793038931283204	0.08963507518360073	-15.387992817578093	1.9705055238245956e-53	24035
ptidV002	-15.205001042902602	1057.0098023889348	-0.014384919618094332	0.9885228905482548	24035
ptidV005	3.5572776698607522	0.5222316115910184	6.811685832313434	9.646158584165631e-12	24035
ptidV008	3.08757402200684	0.5196474740698728	5.941670413261123	2.821322314527144e-9	24035
ptidV012	4.88802196966603	0.5015502367023142	9.745827261102908	1.922069136347686e-22	24035
ptidV019	0.21590235676168784	0.7071265143076235	0.30532352046378386	0.7601197639171559	24035
ptidV021	2.6347444651807024	0.5120773562952887	5.145207912027613	2.6722468433707023e-7	24035
ptidV023	0.22732442537581188	0.6709645516628532	0.33880243719647063	0.7347585651400652	24035
ptidV029	2.007967874766789	0.5334023551291396	3.764452585292109	1.6691433466439678e-4	24035
ptidV030	1.254416225191382	0.5501421352179724	2.280167514699394	0.022597755216462668	24035
(Intercept)	-7.788657907026836	0.16396528274275327	-47.50187220575551	0	24148
TimepointPre	-0.558764779559302	0.08068133148595832	-6.925577073012842	4.34201856155033e-12	24148
ptidV002	2.330915237062405	0.1834779485090541	12.704062019460507	5.613848678408806e-37	24148
ptidV005	0.7754949398581179	0.22960806663799097	3.377472539241374	7.315525715358053e-4	24148
ptidV008	2.033250917970663	0.1797163949835665	11.313664054726814	1.1229985939004117e-29	24148
ptidV012	0.09448489310450901	0.21345779093080908	0.44263970264329994	0.6580263625785288	24148
ptidV019	-1.2083644232926303	0.3707459690215095	-3.2592786550904473	0.0011169590098960654	24148
ptidV021	0.17039075092326889	0.20488036773878127	0.8316597280834345	0.40560103820034515	24148
ptidV023	1.058988345469435	0.1858290297579448	5.698723966050088	1.2070748223368362e-8	24148
ptidV029	-0.06812471570688011	0.23266999835562793	-0.2927954450008371	0.7696785101209307	24148
ptidV030	-0.8320729194317211	0.2642343759113828	-3.148995722308199	0.0016383259342411924	24148
(Intercept)	-8.563970692610406	0.2369067133306831	-36.14912626243943	3.8399674995335595e-286	24694
TimepointPre	-0.46658334374298277	0.07570931810209118	-6.1628258639684566	7.145807652989614e-10	24694
ptidV002	-16.853627407435724	1092.1280645387099	-0.015431914950884734	0.9876876020062884	24694
ptidV005	2.713131904932884	0.2531418979942126	10.717830301623607	8.394952847323949e-27	24694
ptidV008	2.644464555738048	0.24977460530630338	10.58740360131924	3.4091676644388567e-26	24694
ptidV012	0.4160404870095017	0.29152128058960064	1.4271359064012803	0.15354072453244944	24694
ptidV019	-2.6559628101551196	1.0274145507438088	-2.5850936296671136	0.009735255662679042	24694
ptidV021	0.7892592581420764	0.2710106463875728	2.9122813758886634	0.0035879926823415074	24694
ptidV023	1.7471600425782967	0.2531337440636381	6.902122232028689	5.123132236339635e-12	24694
ptidV029	2.6643676104429397	0.24371728061736753	10.932206381483292	8.085811389792254e-28	24694
ptidV030	-0.4512027744910078	0.3436283784514338	-1.3130544587858535	0.1891645981180374	24694
(Intercept)	-10.386611589165803	0.5781218516639356	-17.966128696348914	3.589031890944408e-72	25066
TimepointPre	-0.37136688628398373	0.08911609819554932	-4.167225605738321	3.083293112090257e-5	25066
ptidV002	-18.071996752399702	4895.3578624058855	-0.0036916599889835204	0.9970544881814706	25066
ptidV005	-18.263772223147473	4454.649796599521	-0.004099934463330701	0.9967287347561092	25066
ptidV008	0.539816122631089	0.8165150904831374	0.6611220403920229	0.5085340517447339	25066
ptidV012	2.146413011686339	0.6038216886331553	3.5547133401999518	3.7839139187873823e-4	25066
ptidV019	2.722352334022315	0.6009473326356749	4.530101368588227	5.895539294106286e-6	25066
ptidV021	4.8634565619949885	0.5789766205370831	8.400091453577938	4.4613105156825876e-17	25066
ptidV023	0.33224781009885535	0.7305417099891961	0.45479649629282487	0.6492556511425225	25066
ptidV029	-1.1241654265243006	1.1547220510351184	-0.9735376799261553	0.3302861425663658	25066
ptidV030	-19.402044698349712	4832.4765918020385	-0.004014927818018599	0.9967965596876543	25066
(Intercept)	-7.1358717799042	0.11824732738338078	-60.347002657982436	0	25546
TimepointPre	-0.5573295573894966	0.056428535859980124	-9.876732559080311	5.2517437910892254e-23	25546
ptidV002	0.48551729666901583	0.1938441786794524	2.504678241959922	0.012256283313503416	25546
ptidV005	2.173441381276637	0.1327647730987249	16.370617977559824	3.100496942727809e-60	25546
ptidV008	1.6038355523357046	0.13597178573302066	11.795355512097347	4.124551275872083e-32	25546
ptidV012	1.0522901669287388	0.13252252542630621	7.940462676391581	2.0142846008744184e-15	25546
ptidV019	0.8179223910515531	0.1461364079055597	5.596978896457708	2.181192460587499e-8	25546
ptidV021	1.3190298817536825	0.1277032677481914	10.328865541284188	5.217396921908419e-25	25546
ptidV023	-3.045406352735138	0.5136574909581351	-5.928865842206416	3.050341698060078e-9	25546
ptidV029	-1.3093499410771567	0.25244516879441764	-5.1866706236848	2.1408688054383252e-7	25546
ptidV030	0.28519938105267234	0.14535122321221475	1.962139531748401	0.04974624158016539	25546
(Intercept)	-8.011290884884659	0.17879567050680578	-44.806962395544765	0	25671
TimepointPre	-0.39534534345034367	0.08114590144714388	-4.872030951653921	1.1045685887511956e-6	25671
ptidV002	1.2939321840373221	0.23487547460339303	5.509013600599362	3.6085002858600005e-8	25671
ptidV005	-0.25173485473195156	0.33099320846289365	-0.7605438670508932	0.4469295583610664	25671
ptidV008	-0.09213529009073249	0.3001714155856652	-0.3069422513498399	0.7588873283898725	25671
ptidV012	1.518628101888517	0.19173357476241826	7.920512115680762	2.3653432639298267e-15	25671
ptidV019	1.061706591859705	0.21207135206705457	5.00636498759156	5.546753543279663e-7	25671
ptidV021	-18.727182917741583	1053.2460857472822	-0.017780443878369197	0.9858140058190925	25671
ptidV023	-0.4614271534911614	0.2705816297487255	-1.7053158927295389	0.08813552510237643	25671
ptidV029	0.09377985284049678	0.24304688489948348	0.3858508735023745	0.6996071156483104	25671
ptidV030	1.7168402954960607	0.18786356607482974	9.138761343496533	6.317170941340548e-20	25671
(Intercept)	-9.862569966122456	0.44765243059133203	-22.03175788210146	1.4291806360160966e-107	27362
TimepointPre	-0.41149545531603743	0.060349196530330385	-6.818573882905425	9.1948685486992e-12	27362
ptidV002	6.367604880332048	0.4483947389598552	14.200891150290994	9.045476354413139e-46	27362
ptidV005	-16.763520573725504	1644.6263677884567	-0.010192905149798585	0.9918673791750258	27362
ptidV008	2.939547249937195	0.467128781057287	6.292798408361611	3.1179315362283543e-10	27362
ptidV012	1.6359464715140442	0.4809022892823417	3.4018271652551157	6.693695557602357e-4	27362
ptidV019	-0.6803220847167317	0.8366741496541386	-0.8131266933464609	0.4161454235064164	27362
ptidV021	0.9922683434327434	0.5026524807233419	1.9740643515870446	0.04837442617659304	27362
ptidV023	-0.17029730097435747	0.6325910179236213	-0.2692060053797967	0.7877711591872505	27362
ptidV029	0.670175434711362	0.5477520776851214	1.2235014014800625	0.22114037516965668	27362
ptidV030	9.190588310047301e-4	0.5855585718479528	0.0015695421008086183	0.9987476871044056	27362
(Intercept)	-6.917460304310349	0.10589099932773188	-65.32623497962143	0	28321
TimepointPre	-0.3790572006134132	0.0845635973342976	-4.482510353892831	7.377006233679882e-6	28321
ptidV002	0.09282881140142683	0.19195321482465785	0.4836012331766494	0.628668899423668	28321
ptidV005	-1.977459741410583	0.39340560726550494	-5.026516411790791	4.994697570197233e-7	28321
ptidV008	-1.0805015173552295	0.25115319103964184	-4.302161214366907	1.6914017002828132e-5	28321
